"state","puma22","zcta","stab","ZIPName","PUMA22name","hus20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total housing units (2020 Census)","puma22-to-zcta allocation factor"
"06","03717","91006","CA","Arcadia, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",9793,0.1446 
"06","03717","91007","CA","Arcadia, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",12319,0.1819 
"06","03717","91016","CA","Monrovia, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",6720,0.0992 
"06","03717","91107","CA","Pasadena, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",2222,0.0328 
"06","03717","91108","CA","San Marino, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",4479,0.0661 
"06","03717","91731","CA","El Monte, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",197,0.0029 
"06","03717","91775","CA","San Gabriel, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",8682,0.1282 
"06","03717","91776","CA","San Gabriel, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",11190,0.1652 
"06","03717","91780","CA","Temple City, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",12138,0.1792 
"06","03718","91011","CA","La Canada Flintridge, CA","Los Angeles County (Central)--Pasadena City",7,0.0001 
"06","03718","91101","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",11848,0.1938 
"06","03718","91103","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",9373,0.1534 
"06","03718","91104","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",11378,0.1862 
"06","03718","91105","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",6882,0.1126 
"06","03718","91106","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",11775,0.1927 
"06","03718","91107","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",9728,0.1592 
"06","03718","91108","CA","San Marino, CA","Los Angeles County (Central)--Pasadena City",98,0.0016 
"06","03718","91125","CA","Pasadena, CA","Los Angeles County (Central)--Pasadena City",32,0.0005 
"06","03719","91011","CA","La Canada Flintridge, CA","Los Angeles County (Central)--Glendale City",1,0 
"06","03719","91020","CA","Montrose, CA","Los Angeles County (Central)--Glendale City",921,0.0115 
"06","03719","91046","CA","Verdugo City, CA (PO boxes)","Los Angeles County (Central)--Glendale City",101,0.0013 
"06","03719","91201","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",8833,0.1101 
"06","03719","91202","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",9321,0.1162 
"06","03719","91203","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",8038,0.1002 
"06","03719","91204","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",6961,0.0868 
"06","03719","91205","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",15083,0.1881 
"06","03719","91206","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",13858,0.1728 
"06","03719","91207","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",4230,0.0527 
"06","03719","91208","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",6500,0.0811 
"06","03719","91210","CA","Glendale, CA","Los Angeles County (Central)--Glendale City",313,0.0039 
"06","03719","91214","CA","La Crescenta, CA","Los Angeles County (Central)--Glendale City",6033,0.0752 
"06","03720","90027","CA","Los Angeles, CA","Los Angeles County (Central)--Burbank City",7,0.0001 
"06","03720","90039","CA","Los Angeles, CA","Los Angeles County (Central)--Burbank City",4581,0.0859 
"06","03720","90068","CA","Los Angeles, CA","Los Angeles County (Central)--Burbank City",3102,0.0582 
"06","03720","91501","CA","Burbank, CA","Los Angeles County (Central)--Burbank City",8827,0.1656 
"06","03720","91502","CA","Burbank, CA","Los Angeles County (Central)--Burbank City",5542,0.104 
"06","03720","91504","CA","Burbank, CA","Los Angeles County (Central)--Burbank City",8959,0.1681 
"06","03720","91505","CA","Burbank, CA","Los Angeles County (Central)--Burbank City",14207,0.2665 
"06","03720","91506","CA","Burbank, CA","Los Angeles County (Central)--Burbank City",8081,0.1516 
"06","03721","91601","CA","North Hollywood, CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",19476,0.337 
"06","03721","91602","CA","North Hollywood, CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",3440,0.0595 
"06","03721","91605","CA","North Hollywood, CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",7138,0.1235 
"06","03721","91606","CA","North Hollywood, CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",15514,0.2684 
"06","03721","91607","CA","Valley Village, CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",12225,0.2115 
"06","03722","91401","CA","Van Nuys, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",15437,0.2426 
"06","03722","91403","CA","Sherman Oaks, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",3028,0.0476 
"06","03722","91405","CA","Van Nuys, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",19331,0.3037 
"06","03722","91406","CA","Van Nuys, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",9246,0.1453 
"06","03722","91411","CA","Van Nuys, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",9940,0.1562 
"06","03722","91423","CA","Sherman Oaks, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",5751,0.0904 
"06","03722","91606","CA","North Hollywood, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",492,0.0077 
"06","03722","91607","CA","Valley Village, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",418,0.0066 
"06","03723","91331","CA","Pacoima, CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",1602,0.0393 
"06","03723","91343","CA","North Hills, CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",13718,0.3363 
"06","03723","91345","CA","Mission Hills, CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",4645,0.1139 
"06","03723","91402","CA","Panorama City, CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",19799,0.4854 
"06","03723","91406","CA","Van Nuys, CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",1024,0.0251 
"06","03724","91316","CA","Encino, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",13256,0.2059 
"06","03724","91324","CA","Northridge, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",124,0.0019 
"06","03724","91325","CA","Northridge, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",1317,0.0205 
"06","03724","91335","CA","Reseda, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",23979,0.3725 
"06","03724","91356","CA","Tarzana, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",12416,0.1929 
"06","03724","91364","CA","Woodland Hills, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",79,0.0012 
"06","03724","91367","CA","Woodland Hills, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",422,0.0066 
"06","03724","91406","CA","Van Nuys, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",8674,0.1347 
"06","03724","91436","CA","Encino, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",4106,0.0638 
"06","03725","91302","CA","Calabasas, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",58,0.0008 
"06","03725","91303","CA","Canoga Park, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",10416,0.1515 
"06","03725","91304","CA","Canoga Park, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",6063,0.0882 
"06","03725","91306","CA","Winnetka, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",12180,0.1772 
"06","03725","91307","CA","West Hills, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",7911,0.1151 
"06","03725","91335","CA","Reseda, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",840,0.0122 
"06","03725","91356","CA","Tarzana, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",18,0.0003 
"06","03725","91364","CA","Woodland Hills, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",10565,0.1537 
"06","03725","91367","CA","Woodland Hills, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",20684,0.3009 
"06","03725","91371","CA","Woodland Hills, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",1,0 
"06","03728","90066","CA","Los Angeles, CA","Los Angeles County (Southwest)--Santa Monica City",36,0.0006 
"06","03728","90291","CA","Venice, CA","Los Angeles County (Southwest)--Santa Monica City",7707,0.1282 
"06","03728","90401","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",5845,0.0972 
"06","03728","90402","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",4783,0.0796 
"06","03728","90403","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",15146,0.2519 
"06","03728","90404","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",11156,0.1856 
"06","03728","90405","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",15443,0.2569 
"06","03730","90004","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",2559,0.0319 
"06","03730","90005","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",5239,0.0654 
"06","03730","90006","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",105,0.0013 
"06","03730","90010","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",728,0.0091 
"06","03730","90016","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",6,0.0001 
"06","03730","90018","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",8,0.0001 
"06","03730","90019","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",20928,0.2613 
"06","03730","90020","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",4672,0.0583 
"06","03730","90034","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",2646,0.033 
"06","03730","90035","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",12685,0.1584 
"06","03730","90036","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",19896,0.2484 
"06","03730","90048","CA","Los Angeles, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",10548,0.1317 
"06","03730","90210","CA","Beverly Hills, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",85,0.0011 
"06","03731","90028","CA","Los Angeles, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",254,0.0038 
"06","03731","90036","CA","Los Angeles, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",865,0.0129 
"06","03731","90038","CA","Los Angeles, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",224,0.0033 
"06","03731","90046","CA","Los Angeles, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",31004,0.4636 
"06","03731","90048","CA","Los Angeles, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",2896,0.0433 
"06","03731","90068","CA","Los Angeles, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",321,0.0048 
"06","03731","90069","CA","West Hollywood, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",15072,0.2254 
"06","03731","90210","CA","Beverly Hills, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",6056,0.0905 
"06","03731","90211","CA","Beverly Hills, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",4088,0.0611 
"06","03731","90212","CA","Beverly Hills, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",6102,0.0912 
"06","03732","90004","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",12278,0.1387 
"06","03732","90027","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",18888,0.2134 
"06","03732","90028","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",20446,0.231 
"06","03732","90029","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",12988,0.1467 
"06","03732","90036","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",573,0.0065 
"06","03732","90038","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",13635,0.154 
"06","03732","90039","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",490,0.0055 
"06","03732","90046","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",39,0.0004 
"06","03732","90068","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",9183,0.1037 
"06","03733","90004","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (Central/Koreatown)",9944,0.1915 
"06","03733","90005","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (Central/Koreatown)",13482,0.2596 
"06","03733","90006","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (Central/Koreatown)",12240,0.2357 
"06","03733","90010","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (Central/Koreatown)",2424,0.0467 
"06","03733","90020","CA","Los Angeles, CA","Los Angeles County (Central)--LA City (Central/Koreatown)",13844,0.2666 
"06","03734","90004","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",163,0.002 
"06","03734","90006","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",4452,0.0542 
"06","03734","90012","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",2278,0.0278 
"06","03734","90015","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",3371,0.0411 
"06","03734","90017","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",11142,0.1358 
"06","03734","90026","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",27657,0.337 
"06","03734","90027","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",4976,0.0606 
"06","03734","90029","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",1564,0.0191 
"06","03734","90031","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",1163,0.0142 
"06","03734","90039","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",7426,0.0905 
"06","03734","90057","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",17507,0.2133 
"06","03734","90065","CA","Los Angeles, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",366,0.0045 
"06","03735","90031","CA","Los Angeles, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",6018,0.0921 
