"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"ZIP census tabulation area","State code","PUMA (2022)","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","zcta-to-puma22 allocation factor"
"95368","06","09903","CA","Salida, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",5031,0.362 
"95369","06","00300","CA","Snelling, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",55,0.0674 
"95369","06","04701","CA","Snelling, CA","Merced County (West & South)--Los Banos & Livingston Cities",30,0.0368 
"95369","06","04702","CA","Snelling, CA","Merced County (Northeast)--Merced & Atwater Cities",731,0.8958 
"95370","06","00300","CA","Sonora, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",28090,1 
"95372","06","00300","CA","Soulsbyville, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",1838,1 
"95374","06","04701","CA","Stevinson, CA","Merced County (West & South)--Los Banos & Livingston Cities",1856,1 
"95375","06","00300","CA","Strawberry, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",113,1 
"95376","06","07707","CA","Tracy, CA","San Joaquin County (West)--Tracy City",53769,0.9998 
"95376","06","07709","CA","Tracy, CA","San Joaquin County (South)--Lathrop & Manteca Cities",12,0.0002 
"95377","06","00120","CA","Tracy, CA","Alameda County (East)--Livermore & Dublin (East) Cities",70,0.002 
"95377","06","07707","CA","Tracy, CA","San Joaquin County (West)--Tracy City",34520,0.998 
"95379","06","00300","CA","Tuolumne, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",3816,1 
"95380","06","04701","CA","Turlock, CA","Merced County (West & South)--Los Banos & Livingston Cities",1489,0.0347 
"95380","06","09903","CA","Turlock, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",41423,0.9653 
"95382","06","09901","CA","Turlock, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",11,0.0003 
"95382","06","09903","CA","Turlock, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",38691,0.9997 
"95383","06","00300","CA","Twain Harte, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",4157,1 
"95385","06","07707","CA","Vernalis, CA","San Joaquin County (West)--Tracy City",154,0.299 
"95385","06","09901","CA","Vernalis, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",361,0.701 
"95386","06","09903","CA","Waterford, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",10750,1 
"95387","06","09901","CA","Westley, CA (PO boxes)","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",739,1 
"95388","06","04701","CA","Winton, CA","Merced County (West & South)--Los Banos & Livingston Cities",13,0.0009 
"95388","06","04702","CA","Winton, CA","Merced County (Northeast)--Merced & Atwater Cities",13865,0.9991 
"95389","06","00300","CA","Yosemite National Park, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",594,1 
"95391","06","00120","CA","Tracy, CA","Alameda County (East)--Livermore & Dublin (East) Cities",118,0.0048 
"95391","06","07707","CA","Tracy, CA","San Joaquin County (West)--Tracy City",24587,0.9951 
"95391","06","07708","CA","Tracy, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",4,0.0002 
"95401","06","09704","CA","Santa Rosa, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",477,0.0128 
"95401","06","09705","CA","Santa Rosa, CA","Sonoma County (Central)--Santa Rosa City (West)",33846,0.9081 
"95401","06","09706","CA","Santa Rosa, CA","Sonoma County (East)--Santa Rosa City (East)",2949,0.0791 
"95403","06","09704","CA","Santa Rosa, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",9839,0.2201 
"95403","06","09705","CA","Santa Rosa, CA","Sonoma County (Central)--Santa Rosa City (West)",31005,0.6935 
"95403","06","09706","CA","Santa Rosa, CA","Sonoma County (East)--Santa Rosa City (East)",3861,0.0864 
"95404","06","09702","CA","Santa Rosa, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",411,0.0108 
"95404","06","09704","CA","Santa Rosa, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",366,0.0096 
"95404","06","09706","CA","Santa Rosa, CA","Sonoma County (East)--Santa Rosa City (East)",37257,0.9796 
"95405","06","09706","CA","Santa Rosa, CA","Sonoma County (East)--Santa Rosa City (East)",22015,1 
"95407","06","09702","CA","Santa Rosa, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",339,0.008 
"95407","06","09705","CA","Santa Rosa, CA","Sonoma County (Central)--Santa Rosa City (West)",35279,0.83 
"95407","06","09706","CA","Santa Rosa, CA","Sonoma County (East)--Santa Rosa City (East)",6886,0.162 
"95409","06","09706","CA","Santa Rosa, CA","Sonoma County (East)--Santa Rosa City (East)",27741,1 
"95410","06","03300","CA","Albion, CA","Lake & Mendocino Counties",974,1 
"95412","06","09704","CA","Annapolis, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",275,1 
"95415","06","03300","CA","Boonville, CA","Lake & Mendocino Counties",1496,1 
"95417","06","03300","CA","Branscomb, CA","Lake & Mendocino Counties",168,1 
"95419","06","09704","CA","Camp Meeker, CA (PO boxes)","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",192,1 
"95420","06","03300","CA","Caspar, CA","Lake & Mendocino Counties",396,1 
"95421","06","09704","CA","Cazadero, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1409,1 
"95422","06","03300","CA","Clearlake, CA","Lake & Mendocino Counties",17017,1 
"95423","06","03300","CA","Clearlake Oaks, CA","Lake & Mendocino Counties",4232,1 
"95425","06","03300","CA","Cloverdale, CA","Lake & Mendocino Counties",124,0.011 
"95425","06","09704","CA","Cloverdale, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",11128,0.989 
"95426","06","03300","CA","Cobb, CA (PO boxes)","Lake & Mendocino Counties",1921,1 
"95427","06","03300","CA","Comptche, CA","Lake & Mendocino Counties",492,1 
"95428","06","03300","CA","Covelo, CA","Lake & Mendocino Counties",3017,1 
"95429","06","03300","CA","Dos Rios, CA","Lake & Mendocino Counties",106,1 
"95430","06","09704","CA","Duncans Mills, CA (PO boxes)","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",45,1 
"95432","06","03300","CA","Elk, CA","Lake & Mendocino Counties",443,1 
"95435","06","03300","CA","Finley, CA (PO boxes)","Lake & Mendocino Counties",53,1 
"95436","06","09704","CA","Forestville, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",5265,1 
"95437","06","03300","CA","Fort Bragg, CA","Lake & Mendocino Counties",14608,1 
"95439","06","09704","CA","Fulton, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",74,0.0991 
"95439","06","09705","CA","Fulton, CA","Sonoma County (Central)--Santa Rosa City (West)",673,0.9009 
"95441","06","09704","CA","Geyserville, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1915,1 
"95442","06","09706","CA","Glen Ellen, CA","Sonoma County (East)--Santa Rosa City (East)",2955,1 
"95443","06","03300","CA","Glenhaven, CA","Lake & Mendocino Counties",134,1 
"95444","06","09704","CA","Graton, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",710,1 
"95445","06","03300","CA","Gualala, CA","Lake & Mendocino Counties",2362,1 
"95446","06","09704","CA","Guerneville, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",4690,1 
"95448","06","09704","CA","Healdsburg, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",16245,1 
"95449","06","03300","CA","Hopland, CA","Lake & Mendocino Counties",1422,1 
"95450","06","09704","CA","Jenner, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",372,1 
"95451","06","03300","CA","Kelseyville, CA","Lake & Mendocino Counties",11747,1 
"95452","06","09706","CA","Kenwood, CA","Sonoma County (East)--Santa Rosa City (East)",1141,1 
"95453","06","03300","CA","Lakeport, CA","Lake & Mendocino Counties",11978,1 
"95454","06","03300","CA","Laytonville, CA","Lake & Mendocino Counties",2796,1 
"95456","06","03300","CA","Little River, CA","Lake & Mendocino Counties",798,1 
"95457","06","03300","CA","Lower Lake, CA","Lake & Mendocino Counties",3231,1 
"95458","06","03300","CA","Lucerne, CA","Lake & Mendocino Counties",3394,1 
"95459","06","03300","CA","Manchester, CA","Lake & Mendocino Counties",581,1 
"95460","06","03300","CA","Mendocino, CA","Lake & Mendocino Counties",2364,1 
"95461","06","03300","CA","Middletown, CA","Lake & Mendocino Counties",2689,1 
"95462","06","09704","CA","Monte Rio, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1249,1 
"95463","06","03300","CA","Navarro, CA","Lake & Mendocino Counties",218,1 
"95464","06","03300","CA","Nice, CA","Lake & Mendocino Counties",2725,1 
"95465","06","09704","CA","Occidental, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1959,1 
"95466","06","03300","CA","Philo, CA","Lake & Mendocino Counties",1219,1 
"95467","06","03300","CA","Hidden Valley Lake, CA","Lake & Mendocino Counties",6031,1 
"95468","06","03300","CA","Point Arena, CA","Lake & Mendocino Counties",1398,1 
"95469","06","03300","CA","Potter Valley, CA","Lake & Mendocino Counties",1855,1 
"95470","06","03300","CA","Redwood Valley, CA","Lake & Mendocino Counties",6041,1 
"95471","06","09704","CA","Rio Nido, CA (PO boxes)","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",677,1 
"95472","06","09704","CA","Sebastopol, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",28153,0.9903 
"95472","06","09705","CA","Sebastopol, CA","Sonoma County (Central)--Santa Rosa City (West)",277,0.0097 
"95476","06","05500","CA","Sonoma, CA","Napa County--Napa, American Canyon & St. Helena Cities",63,0.0018 
"95476","06","09702","CA","Sonoma, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",115,0.0033 
"95476","06","09706","CA","Sonoma, CA","Sonoma County (East)--Santa Rosa City (East)",34397,0.9949 
"95480","06","09704","CA","Stewarts Point, CA (PO boxes)","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",64,1 
"95482","06","03300","CA","Ukiah, CA","Lake & Mendocino Counties",33276,1 
"95485","06","03300","CA","Upper Lake, CA","Lake & Mendocino Counties",2671,1 
"95486","06","09704","CA","Villa Grande, CA (PO boxes)","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",71,1 
"95488","06","03300","CA","Westport, CA","Lake & Mendocino Counties",240,1 
"95490","06","03300","CA","Willits, CA","Lake & Mendocino Counties",14227,1 
"95492","06","09704","CA","Windsor, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",27576,0.9913 
"95492","06","09705","CA","Windsor, CA","Sonoma County (Central)--Santa Rosa City (West)",243,0.0087 
"95493","06","03300","CA","Witter Springs, CA","Lake & Mendocino Counties",218,1 
"95494","06","03300","CA","Yorkville, CA","Lake & Mendocino Counties",291,1 
"95497","06","09704","CA","The Sea Ranch, CA (PO boxes)","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1159,1 
"95501","06","02300","CA","Eureka, CA","Humboldt County",23323,1 
"95503","06","02300","CA","Eureka, CA","Humboldt County",24488,1 
"95511","06","02300","CA","Alderpoint, CA","Humboldt County",268,1 
"95514","06","02300","CA","Blocksburg, CA","Humboldt County",228,1 
"95519","06","02300","CA","Mckinleyville, CA","Humboldt County",18421,1 
"95521","06","02300","CA","Arcata, CA","Humboldt County",21581,1 
"95524","06","02300","CA","Bayside, CA","Humboldt County",1691,1 
"95525","06","02300","CA","Blue Lake, CA","Humboldt County",1701,1 
"95526","06","01100","CA","Bridgeville, CA","Colusa, Glenn, Tehama & Trinity Counties",148,0.2846 
"95526","06","02300","CA","Bridgeville, CA","Humboldt County",372,0.7154 
"95527","06","01100","CA","Burnt Ranch, CA","Colusa, Glenn, Tehama & Trinity Counties",556,1 
"95528","06","02300","CA","Carlotta, CA","Humboldt County",996,1 
"95531","06","01500","CA","Crescent City, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",23223,1 
"95536","06","02300","CA","Ferndale, CA","Humboldt County",2753,1 
"95537","06","02300","CA","Fields Landing, CA (PO boxes)","Humboldt County",313,1 
"95538","06","01500","CA","Fort Dick, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",635,1 
"95540","06","02300","CA","Fortuna, CA","Humboldt County",14055,1 
"95542","06","02300","CA","Garberville, CA","Humboldt County",2484,0.9861 
"95542","06","03300","CA","Garberville, CA","Lake & Mendocino Counties",35,0.0139 
"95543","06","01500","CA","Gasquet, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",738,1 
"95545","06","02300","CA","Honeydew, CA (PO boxes)","Humboldt County",170,1 
"95546","06","02300","CA","Hoopa, CA","Humboldt County",3641,1 
"95547","06","02300","CA","Hydesville, CA","Humboldt County",1270,1 
"95548","06","01500","CA","Klamath, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1205,1 
"95549","06","02300","CA","Kneeland, CA","Humboldt County",898,1 
"95550","06","02300","CA","Korbel, CA","Humboldt County",151,1 
"95551","06","02300","CA","Loleta, CA","Humboldt County",1871,1 
"95552","06","01100","CA","Mad River, CA","Colusa, Glenn, Tehama & Trinity Counties",547,0.9909 
"95552","06","02300","CA","Mad River, CA","Humboldt County",5,0.0091 
"95553","06","02300","CA","Miranda, CA (PO boxes)","Humboldt County",1054,1 
"95554","06","02300","CA","Myers Flat, CA","Humboldt County",297,1 
"95555","06","02300","CA","Orick, CA","Humboldt County",415,1 
"95556","06","01500","CA","Orleans, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",22,0.0338 
"95556","06","02300","CA","Orleans, CA (PO boxes)","Humboldt County",628,0.9662 
"95558","06","02300","CA","Petrolia, CA","Humboldt County",548,1 
"95559","06","02300","CA","Phillipsville, CA (PO boxes)","Humboldt County",163,1 
"95560","06","02300","CA","Redway, CA","Humboldt County",1548,1 
"95562","06","02300","CA","Rio Dell, CA","Humboldt County",3475,1 
"95563","06","01100","CA","Salyer, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",589,1 
"95564","06","02300","CA","Samoa, CA","Humboldt County",438,1 
"95565","06","02300","CA","Scotia, CA","Humboldt County",875,1 
"95567","06","01500","CA","Smith River, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1931,1 
"95568","06","01500","CA","Somes Bar, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",164,1 
"95569","06","02300","CA","Redcrest, CA","Humboldt County",211,1 
"95570","06","02300","CA","Trinidad, CA","Humboldt County",2543,1 
"95571","06","02300","CA","Weott, CA (PO boxes)","Humboldt County",297,1 
"95573","06","02300","CA","Willow Creek, CA","Humboldt County",1750,1 
"95585","06","03300","CA","Leggett, CA","Lake & Mendocino Counties",471,1 
"95587","06","03300","CA","Piercy, CA","Lake & Mendocino Counties",144,1 
"95589","06","02300","CA","Whitethorn, CA","Humboldt County",1518,0.9211 
"95589","06","03300","CA","Whitethorn, CA","Lake & Mendocino Counties",130,0.0789 
"95595","06","01100","CA","Zenia, CA","Colusa, Glenn, Tehama & Trinity Counties",146,1 
"95601","06","00300","CA","Amador City, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",284,1 
"95602","06","05700","CA","Auburn, CA","Nevada & Sierra Counties",5627,0.3064 
"95602","06","06103","CA","Auburn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",12737,0.6936 
"95603","06","06103","CA","Auburn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",28021,1 
"95604","06","06103","CA","Auburn, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",49,1 
"95605","06","11301","CA","West Sacramento, CA","Yolo County (North)--Woodland & Winters Cities, UC Davis & Rural",1269,0.0893 
"95605","06","11302","CA","West Sacramento, CA","Yolo County (South)--Davis & West Sacramento Cities",12935,0.9107 
"95606","06","11301","CA","Brooks, CA","Yolo County (North)--Woodland & Winters Cities, UC Davis & Rural",243,1 
"95607","06","11301","CA","Capay, CA","Yolo County (North)--Woodland & Winters Cities, UC Davis & Rural",311,1 
"95608","06","06701","CA","Carmichael, CA","Sacramento County (North Central)--Citrus Heights City",4958,0.0758 
"95608","06","06703","CA","Carmichael, CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",60380,0.9237 
"95608","06","06704","CA","Carmichael, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",29,0.0004 
"95610","06","06701","CA","Citrus Heights, CA","Sacramento County (North Central)--Citrus Heights City",46592,1 
"95612","06","09503","CA","Clarksburg, CA","Solano County (Northeast)--Vacaville & Dixon Cities",22,0.0167 
"95612","06","11302","CA","Clarksburg, CA","Yolo County (South)--Davis & West Sacramento Cities",1295,0.9833 
"95613","06","01700","CA","Coloma, CA (PO boxes)","El Dorado County--El Dorado Hills, South Lake Tahoe City & Placerville City",135,1 
